time,seconds_elapsed,z,y,x
1691674007031772000,0.02977197265625,0.06502778828144073,-0.20758357644081116,0.1458338499069214
1691674007041816800,0.03981689453125,0.08464879542589188,0.07422071695327759,0.23447276651859283
1691674007051861800,0.04986181640625,0.09156209975481033,0.339703232049942,0.34424880146980286
1691674007061906700,0.05990673828125,0.12911437451839447,0.5270420908927917,0.43241673707962036
1691674007071952000,0.069951904296875,0.297614723443985,0.7044602632522583,0.5034626722335815
1691674007081997800,0.079997802734375,0.5609385371208191,0.9172391891479492,0.5995008945465088
1691674007092043000,0.09004296875,0.8162376880645752,0.7681306600570679,0.6706528663635254
1691674007102088000,0.100087890625,1.1011520624160767,0.3976772129535675,0.6218342185020447
1691674007112132900,0.1101328125,1.233213186264038,0.15335401892662048,0.5105846524238586
1691674007122177800,0.120177734375,1.2547132968902588,0.024177081882953644,0.4260830581188202
1691674007132223000,0.130222900390625,1.2081191539764404,0.0011420715600252151,0.3698892891407013
1691674007142269000,0.14026904296875,1.0515978336334229,0.15401236712932587,0.31283238530158997
1691674007152313900,0.15031396484375,0.8613237142562866,0.4485428035259247,0.20015963912010193
1691674007162358800,0.16035888671875,0.7485356330871582,0.5529503226280212,0.016779595986008644
1691674007172403700,0.17040380859375,0.6844874024391174,0.48236164450645447,-0.15764173865318298
1691674007182449000,0.180448974609375,0.6547856330871582,0.43433117866516113,-0.33616623282432556
1691674007192494800,0.190494873046875,0.6840263605117798,0.4621819853782654,-0.5460720658302307
1691674007202540000,0.2005400390625,0.8065881729125977,0.3168301284313202,-0.636946976184845
1691674007212585000,0.2105849609375,0.995754599571228,-0.0020333402790129185,-0.6000939011573792
1691674007222630000,0.2206298828125,1.1527286767959595,-0.37301406264305115,-0.461741179227829
1691674007232674800,0.2306748046875,0.9529435038566589,-0.9788768291473389,-0.27370762825012207
1691674007242720800,0.240720703125,0.587851881980896,-1.0600889921188354,-0.1686956286430359
1691674007252766000,0.250765869140625,0.6692197322845459,-1.3260256052017212,-0.24602770805358887
1691674007262811000,0.260810791015625,1.0126826763153076,-1.0580317974090576,-0.5099456310272217
1691674007272855800,0.270855712890625,1.3115918636322021,-0.5292896628379822,-0.8281164169311523
1691674007282900700,0.280900634765625,1.47981595993042,-0.09118139743804932,-1.0424365997314453
1691674007292946000,0.29094580078125,1.6311509609222412,0.391733855009079,-1.1193166971206665
1691674007302992000,0.300991943359375,1.7681348323822021,0.755601704120636,-1.0159295797348022
1691674007313036800,0.311036865234375,1.6268130540847778,1.06282377243042,-0.6045576930046082
1691674007323082000,0.32108203125,1.3238798379898071,1.0588735342025757,-0.08172141015529633
1691674007333126700,0.331126708984375,1.1307053565979004,0.6925497651100159,0.39712026715278625
1691674007343171800,0.341171875,0.9312499761581421,0.6146476864814758,0.8197559118270874
1691674007353216800,0.351216796875,0.6686474084854126,1.019153118133545,1.1862797737121582
1691674007363263000,0.361262939453125,0.5939523577690125,1.2925796508789062,1.363951563835144
1691674007373308000,0.371307861328125,0.8004778623580933,1.2192147970199585,1.2789745330810547
1691674007383352800,0.381352783203125,1.011393666267395,1.1105070114135742,1.1146032810211182
1691674007393397800,0.391397705078125,0.9678093791007996,0.559967041015625,0.8682187795639038
1691674007403443000,0.40144287109375,0.6852935552597046,0.746009111404419,0.8048945665359497
1691674007413489000,0.411489013671875,0.43669015169143677,0.8353371620178223,0.6856390237808228
1691674007423533800,0.421533935546875,-0.019878104329109192,1.063027024269104,0.3854535222053528
1691674007433578800,0.431578857421875,-0.7587162256240845,1.8242090940475464,0.028663165867328644
1691674007443623700,0.441623779296875,-0.8809828758239746,2.554495096206665,-0.16435880959033966
1691674007453668900,0.4516689453125,-0.692962110042572,2.8886184692382812,-0.22184260189533234
1691674007463713800,0.4617138671875,-0.44205594062805176,2.581352710723877,-0.10797475278377533
1691674007473760000,0.471760009765625,-0.3152807056903839,2.254157304763794,0.2512688934803009
1691674007483805000,0.481804931640625,-0.2039281576871872,1.7714215517044067,0.607142984867096
1691674007493849900,0.491849853515625,-0.18802189826965332,1.3582442998886108,0.8702845573425293
1691674007503894800,0.501894775390625,-0.3210202753543854,0.9747064113616943,1.00754714012146
1691674007513940000,0.51193994140625,-0.544335663318634,0.5450285077095032,0.9574381709098816
1691674007523986000,0.52198583984375,-0.7434395551681519,0.3160799443721771,0.7707384824752808
1691674007534030800,0.53203076171875,-0.8461195826530457,0.3570542633533478,0.4710899591445923
1691674007544075800,0.54207568359375,-0.9037917256355286,0.7317507863044739,0.15061406791210175
1691674007554120700,0.55212060546875,-0.9295958876609802,1.3105741739273071,-0.06056981533765793
1691674007564166000,0.562165771484375,-0.7899377346038818,1.9296042919158936,-0.08942171186208725
1691674007574211800,0.5722119140625,-0.5827693343162537,2.461869478225708,0.07869565486907959
1691674007584256800,0.5822568359375,-0.500933825969696,2.8369717597961426,0.40486404299736023
1691674007594302000,0.592302001953125,-0.7113616466522217,3.16776704788208,0.8518843650817871
1691674007604347000,0.602346923828125,-1.0853395462036133,3.5221099853515625,1.3900978565216064
1691674007614391800,0.612391845703125,-1.3284912109375,3.8771774768829346,1.9696043729782104
1691674007624436700,0.622436767578125,-1.4903984069824219,4.301443576812744,2.541820764541626
1691674007634483000,0.63248291015625,-1.5775634050369263,4.644535541534424,3.077251434326172
1691674007644527900,0.64252783203125,-1.6193510293960571,4.881163120269775,3.540966272354126
1691674007654572800,0.65257275390625,-1.7297744750976562,4.917747497558594,3.88008451461792
1691674007664617700,0.66261767578125,-1.9877992868423462,4.4097394943237305,4.185978412628174
