time,seconds_elapsed,z,y,x
1691609049308112000,1.22611181640625,0.027760518714785576,0.14847855269908905,-0.10636679083108902
1691609049318157800,1.23615771484375,0.043305061757564545,0.1576450765132904,-0.21927620470523834
1691609049328204000,1.2462041015625,0.05763872712850571,0.1769745647907257,-0.2863292694091797
1691609049338250000,1.25625,0.1017988920211792,0.23402641713619232,-0.26706671714782715
1691609049348296000,1.2662958984375,0.16835927963256836,0.25481581687927246,-0.18751412630081177
1691609049358342000,1.276341796875,0.16122199594974518,0.253814160823822,-0.10925192385911942
1691609049368388900,1.286388916015625,0.004834779538214207,0.24941115081310272,-0.06510923057794571
1691609049378434800,1.296434814453125,-0.04148930311203003,0.17068606615066528,0.01144387200474739
1691609049388481000,1.30648095703125,0.05435892939567566,-0.04040912538766861,0.1587664783000946
1691609049398527000,1.31652685546875,0.12219949811697006,-0.3282430171966553,0.34975665807724
1691609049408573000,1.326572998046875,0.15433213114738464,-0.611126720905304,0.5971587300300598
1691609049418619000,1.336618896484375,0.1466720700263977,-0.8863463401794434,0.8414677977561951
1691609049428664800,1.346664794921875,0.15130357444286346,-1.1206576824188232,1.0373728275299072
1691609049438711000,1.3567109375,0.24068060517311096,-1.210003137588501,1.1057403087615967
1691609049448757000,1.366757080078125,0.43821951746940613,-1.1220513582229614,1.0234750509262085
1691609049458803000,1.376802978515625,0.7115534543991089,-0.9617862701416016,0.8438783288002014
1691609049468850000,1.386849853515625,1.0093201398849487,-0.8448612689971924,0.6605172753334045
1691609049478895900,1.396895751953125,1.2084535360336304,-0.8675345182418823,0.5243298411369324
1691609049488941800,1.40694189453125,1.1901471614837646,-1.035712480545044,0.5066674947738647
1691609049498988000,1.416988037109375,1.023458480834961,-1.2639840841293335,0.6809220314025879
1691609049509034000,1.427033935546875,0.8202369809150696,-1.4696965217590332,1.0354726314544678
1691609049519080000,1.437079833984375,0.6909562945365906,-1.6535327434539795,1.4666342735290527
1691609049529126000,1.4471259765625,0.6724201440811157,-1.7968885898590088,1.8109407424926758
1691609049539171800,1.457171875,0.7222165465354919,-1.8347318172454834,1.9127775430679321
1691609049549218000,1.467218017578125,0.8229189515113831,-1.6944020986557007,1.8149665594100952
